feedback_id,customer_id,feedback_date,rating,feedback_text,sentiment_label
FB0004561,CUST007284,2026-01-05,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004562,CUST007284,2025-07-31,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004563,CUST007284,2024-05-14,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004564,CUST007284,2024-03-09,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004565,CUST007286,2024-07-06,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004566,CUST007287,2023-10-07,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004567,CUST007287,2024-12-15,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004568,CUST007288,2024-02-21,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004569,CUST007288,2023-04-18,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004570,CUST007289,2022-09-14,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004571,CUST007291,2022-12-05,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004572,CUST007292,2020-05-23,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004573,CUST007301,2026-05-03,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004574,CUST007304,2022-07-21,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004575,CUST007305,2025-11-20,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004576,CUST007305,2026-01-14,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004577,CUST007307,2026-01-13,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004578,CUST007307,2025-10-13,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Negative
FB0004579,CUST007308,2025-11-18,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004580,CUST007308,2024-11-20,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004581,CUST007308,2025-10-16,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004582,CUST007310,2022-09-06,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004583,CUST007311,2026-03-23,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004584,CUST007312,2026-04-27,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004585,CUST007315,2026-02-13,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004586,CUST007316,2026-05-16,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004587,CUST007316,2025-11-05,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004588,CUST007318,2026-05-29,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004589,CUST007318,2024-09-15,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004590,CUST007319,2024-12-13,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004591,CUST007319,2024-07-19,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004592,CUST007319,2026-05-15,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004593,CUST007319,2022-11-23,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004594,CUST007320,2022-02-06,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004595,CUST007323,2024-12-18,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004596,CUST007324,2026-05-31,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004597,CUST007325,2025-08-22,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004598,CUST007326,2025-09-17,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004599,CUST007326,2026-04-19,3,"Average experience overall, some months are better than others depending on new releases.",Negative
FB0004600,CUST007328,2026-03-30,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004601,CUST007330,2023-12-31,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004602,CUST007330,2024-02-29,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004603,CUST007330,2025-02-11,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004604,CUST007331,2025-07-19,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004605,CUST007331,2022-10-18,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004606,CUST007332,2025-01-17,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004607,CUST007333,2025-12-18,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004608,CUST007334,2022-05-07,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004609,CUST007335,2021-08-27,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004610,CUST007339,2024-01-16,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004611,CUST007340,2024-12-06,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004612,CUST007341,2023-10-28,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004613,CUST007343,2025-12-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004614,CUST007343,2025-09-23,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004615,CUST007346,2024-01-06,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004616,CUST007350,2025-08-09,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004617,CUST007350,2023-07-04,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004618,CUST007350,2026-03-28,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004619,CUST007351,2022-11-28,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004620,CUST007352,2022-12-24,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004621,CUST007355,2024-12-11,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
